QUASR coil distance,$L^*_{\nabla \vec{B}}$,$L_{\vec{B} \cdot \nabla \vec{B}}$,$L_{\nabla |B|}$,$L_{\max \sigma}$,$L_{\sigma}$,$L_{fsab}$
9.04862716491593,14.80035542503384,14.526530183534538,12.14106373627339,14.536585191922322,14.800355425033844,8.307470209613841
13.538611361689066,15.10241196978766,10.210367243150653,12.900167990685878,14.899250493937734,15.102411969787662,8.31691248403372
11.245396112112028,18.329804383341532,16.038552479520856,14.708577532873782,18.084492797185565,18.329804383341532,10.223035576182674
4.157122925801102,5.104306225467317,3.942902733073183,4.086343036897986,4.8016104335352034,5.104306225467317,2.6434376187645743
1.0943936360645197,2.3216228116736954,1.64147989476977,1.815961693709941,2.04533747928577,2.321622811673695,1.0189875171806202
2.3146203955524354,2.800805372975609,2.356897357907076,2.571409303627342,2.5261500370872048,2.8008053729756086,1.3241588537317739
9.795296295360961,14.433018673914813,10.930916010725749,12.00756823483471,14.071444806606204,14.433018673914809,8.111635176753627
10.050795241228599,13.566280024478084,10.38211382737754,11.417230050454787,13.219965496743404,13.566280024478084,7.785191258297931
4.290410990073173,4.731757744530811,3.3397863221021327,3.9912660296838447,4.577892815288398,4.73175774453081,2.3989101507775947
14.453333411462403,17.350087152067477,12.885311479829618,13.330562069466916,16.7520497919387,17.35008715206748,9.676608697341495
5.024939637646743,8.095337035821249,6.578083464520711,7.009572674285449,7.5262782000671,8.095337035821249,4.791599627066333
3.1450678618234087,7.237229257738801,6.899619499012456,5.751745823984613,6.89941396710621,7.2372292577388,3.86169271038491
4.210458882559609,6.456343611744326,5.772113094694393,5.184528404705606,5.724858100651814,6.456343611744326,3.6728053835119785
1.1812439702208257,2.452915540961745,1.457523351353955,2.0090784590139688,2.1911935427156193,2.4529155409617456,1.079479071516237
2.6033879367182595,3.150761900973376,2.149482225162398,2.698247914471427,2.9826352506238685,3.150761900973376,1.45785229210723
6.339595780336729,6.833212231319467,5.097818521175503,6.04302817195387,6.715589046121833,6.833212231319466,3.6394248867239742
5.06991587465823,6.8162186184711135,5.072699613852527,6.191787241466656,6.768171422227383,6.816218618471113,3.555661515839921
6.543076446549302,17.981870852510777,12.87772995255687,15.564103169638068,15.898028846555135,17.981870852510777,9.938049587115694
3.306033809671112,4.396157151343314,3.9335721628718874,3.8146400469000654,4.235171709919532,4.396157151343315,2.216857926699037
6.213690257371591,6.908784902262496,6.704270333800036,6.1213243269428235,6.795621368229755,6.908784902262496,3.646397438294248
8.554541458959827,19.41406067915237,13.741953763545423,16.806651382075337,18.224810697953572,19.414060679152374,11.02021072756007
0.7390840645170663,1.484535384916149,1.0598313748842279,1.1447346305642951,1.374045561560069,1.4845353849161484,0.5379483715437119
9.941142364270695,17.26463623334799,16.46533888090738,13.555618534240933,16.592146362045327,17.26463623334799,9.696411200487223
11.938024916202515,14.855696880899616,14.24307764401801,13.325154259530105,14.827560738022243,14.855696880899618,8.18755574230846
7.9869123596599225,17.705154642838934,17.871523974091165,13.305004361353705,16.209520373679688,17.70515464283893,10.058428720902771
5.710060939816219,6.731136705103073,4.682318448239856,5.86116897299979,6.108166566444916,6.731136705103075,3.6954047800852616
4.118904033747063,7.094931491390404,5.89434899380574,5.6898380047981725,6.121866094786096,7.094931491390404,3.7051323184918132
