,qs_error,total_coil_length,total_coil_length_threshold,mean_iota,max_kappa,max_msc,nc_per_hp,nfp,aspect_ratio,ID,minor_radius,Nsurfaces,volume,helicity,QUASR coil distance,$L^*_{\nabla \vec{B}}$,$L_{\vec{B} \cdot \nabla \vec{B}}$,$L_{\nabla |B|}$,$L_{\max \sigma}$,$L_{\sigma}$,$L_{fsab}$
1341,9.174064827549528e-05,93.0000866032536,93.0,0.4,4.999511934915836,5.00004266958995,2,3,5.000578683187654,648504,0.1999784544121453,4,0.7894045563174314,0,8.701836776061493,14.733283848868217,12.325640673047378,13.125725744281858,13.516030510789168,14.733283848868222,9.156527639933076
1342,0.0002558049525086,57.00109472016108,57.0,0.1,5.0000185178322845,5.000059945741839,2,3,2.857202661883933,923180,0.3499975580071494,7,2.418053078266894,0,10.026462258388058,17.145240967330025,12.899905057048336,15.676444630491057,16.683362571770115,17.145240967330025,9.603684045083066
1343,1.721848824439182e-07,75.00001181578257,75.0,0.2,4.997909544621236,5.000001469869814,3,2,10.000000793620114,188490,0.0999999844613742,2,0.1973920116711735,0,12.763734813538676,14.13633735569426,10.751759241993735,12.342622963455954,14.057656443697589,14.136337355694264,7.8411841401588624
1344,1.7385770200867172e-05,95.9999269217034,96.0,0.7,4.304294908752578,5.000004980180335,2,3,5.000080723831882,57074,0.1999972494744249,4,0.789548523486625,0,13.266261009140305,16.15989551028824,12.282223292042117,14.6000269815159,16.155879221738378,16.159895510288237,8.864359646019986
1345,4.7227708529737916e-08,78.0000000256528,78.0,0.3,2.5762484366096814,2.670512986773466,6,1,6.666666647020627,314554,0.1500000001473453,3,0.444132198049021,0,3.5015033205203823,4.432202283860596,3.9091385943794967,3.853854122423568,4.270959805142733,4.432202283860596,2.2319063759594275
1346,1.61459192773927e-05,57.60011559897772,57.6,1.4,6.87866679254701,12.876746114120111,2,3,7.999989698766578,1337261,0.1250000536523034,3,0.308425137534042,1,2.6330823017729643,4.791703266200375,4.205128878441461,3.59692912603456,4.35502454324878,4.791703266200375,2.526744513036732
1347,1.2055450295236111e-06,57.600009499122095,57.6,1.1,7.396750458304307,13.021745987820248,2,3,11.999998967810576,2447391,0.0833333357226607,2,0.1370778389040184,1,2.965416263137237,2.821695183079789,1.8246146544050263,2.3256029664971765,2.2292320424412564,2.821695183079789,1.3390967107216911
1348,1.6115041461690582e-07,72.00000043682762,72.0,0.2,5.00000055101884,5.00000018414394,2,3,10.000000037187863,1082516,0.0999999998760404,2,0.1973920880217873,0,10.021309558278965,19.382968219099187,19.297597103424348,15.081182972401802,18.079070949752467,19.382968219099187,10.721936627991491
1349,0.002462900646023,45.60324467713297,45.6,3.3,6.63793254413717,10.000081008059718,1,6,11.992865862183756,2724051,0.0833432550644553,2,0.1370452830529206,1,9.198923776080354,16.627123827193202,17.233448361362612,12.411942040553354,15.323733506044212,16.627123827193206,9.247948238123389
1350,0.0002885302272584,63.00031341285938,63.0,0.3,4.992962469654666,5.000036465468765,2,3,4.0002884238908445,220056,0.2499868641329863,5,1.233595034794298,0,5.488980970941358,7.530985378416496,6.675010864569745,6.573332510110919,7.4201512479642835,7.530985378416496,3.739813991640234
1351,0.0009108527014637,105.00004276255372,105.0,0.5,4.826799880989986,5.00004828009307,2,3,3.333666578599928,807763,0.2999900033082646,6,1.7765287921960815,0,2.005889504062664,3.024913342885976,2.0636712823083565,2.609866695135482,2.923716748812235,3.024913342885977,1.338086008671312
1352,2.596213718965747e-05,69.00008739128258,69.0,0.2,4.642605945484779,5.000009763769973,2,3,4.000015324163181,219118,0.2499996807474159,5,1.2337005501361724,0,5.692240062657929,6.630359385309022,4.919679584537481,5.835593875789114,6.491695674670583,6.630359385309022,3.5667480174138038
1353,2.1152637731647987e-05,69.00005655757347,69.0,0.5,4.872155137534505,5.000001765257368,2,3,10.000022163385385,1085652,0.0999999123950545,2,0.1973920067330906,0,2.2539648057203885,2.110924217318054,1.3508817769074395,1.7843782232733467,1.8575903102924587,2.110924217318054,0.95318597306813
1354,2.2549357695663928e-08,92.99999879985864,93.0,0.1,4.999901733366242,3.875695147122374,3,2,3.999999989371326,19891,0.2500000002214309,5,1.2337005501361722,0,5.527017225928903,6.857676453054933,5.035484389507724,6.170965937562983,6.814198233597812,6.857676453054932,3.557656418275038
1355,7.11144316595555e-08,104.9999806283756,105.0,0.7,4.239247837158701,4.125261108973234,3,2,9.999999198313295,779171,0.1000000026722891,2,0.197392088021787,0,1.0536593909110223,1.9417006603164937,1.280979277291331,1.5816300593129962,1.7914594459327997,1.9417006603164937,0.852062721703756
1356,5.8124153717481366e-08,84.00000066487019,84.0,0.1,4.999856768498724,4.086744300397002,3,2,3.99999997878115,892924,0.2500000004420593,5,1.233700550136169,0,3.8731989166111065,5.204045189304045,4.330728504080389,5.028486100789322,4.226148524074812,5.204045189304046,2.6159051446000583
1357,4.316004165204895e-05,99.00052699432116,99.0,0.9,4.351643401586242,3.936550129399029,2,3,5.00005620230969,932494,0.1999992506414862,4,0.7895683520871482,0,1.285866446004123,1.603774474457064,1.0130974744718382,1.3638488245153375,1.2189704021286183,1.603774474457064,0.612484382018787
1358,2.787442444532946e-07,90.00000691984285,90.0,0.5,4.559305321353064,4.344150127528345,3,2,3.333333233101937,1055283,0.3000000030069418,6,1.776528792196082,0,2.68270140818482,2.8826949993879896,1.9353092474516056,2.5275540993050867,2.6278068296227195,2.882694999387989,1.3751167627303278
1359,3.46070545450436e-10,105.0000002306997,105.0,0.3,3.0728623901906134,2.119559365859953,3,2,20.00000045167265,190085,0.0499999996236061,1,0.0493480220054468,0,4.017057501922431,4.620141257175084,3.3208244123788297,4.014207830666725,4.09288907816342,4.620141257175084,2.302676725865761
1360,0.0001648534868765,63.00050789393024,63.0,0.3,4.678597554399,5.00000930266533,2,3,5.0000919250396825,925445,0.1999980483889898,4,0.7895597541538301,0,9.041818518050048,13.568202066058587,10.503614811511383,12.227092964122956,12.33328279117918,13.56820206605859,7.746545192985651
1361,0.0008167282478502,108.01078865857784,108.0,0.4,4.588446771191142,5.000687000891366,2,3,2.856613081541456,806791,0.3500216351781965,7,2.418053078266893,0,1.2095693485998988,2.83225032014948,2.321220258125443,2.537011563912281,2.5404997986711355,2.832250320149481,1.3744103017030198
1362,8.241599287846241e-07,90.00001137843678,90.0,0.3,4.202274082299273,3.920595812354464,3,2,2.8571596939460315,189825,0.3499979444975298,7,2.4180247248732774,0,6.6016881431161565,8.556785792362387,6.293319368397225,7.367148208872821,8.515281254820287,8.556785792362389,4.470173071871081
1363,3.3905151329428236e-08,90.00000132682291,90.0,0.3,4.663157161570528,3.625281136430265,3,2,3.99999994838954,895185,0.2500000010752179,5,1.2337005501361695,0,9.379702976967424,21.491528322541814,22.02730450113076,17.738292000687938,20.447731492658782,21.49152832254181,11.878003131224352
1364,8.457667403288612e-06,51.600188261525375,51.6,1.5,14.08435970024006,34.99999824447143,2,3,24.00053689727008,1558035,0.0416656760786249,1,0.0342677821838856,1,4.025896364677909,3.789346655909184,3.071151013861249,4.254375914862481,2.7295646798380946,3.789346655909184,2.415501559731386
1365,1.0472352557105092e-06,90.00018098318685,90.0,0.3,4.279740524893225,3.19696864698404,3,2,5.000296307080872,774609,0.1999880392042233,4,0.7894734851158863,0,10.011611044009957,19.8146980875988,14.235293830258607,17.168683413665047,18.933281127501044,19.814698087598803,11.13535169254899
1366,5.624844821541803e-07,90.00004543734131,90.0,0.3,4.997194033714688,5.000008400330458,2,3,20.000016740283797,925904,0.0499999739986387,1,0.0493479863234721,0,1.0149943906896834,1.4935819025160135,0.9207846786661368,1.360354402532005,1.415423126112158,1.4935819025160133,0.5434360372053686
1367,1.010995536977483e-07,102.00000002745334,102.0,0.4,4.995586593279715,3.8447394566533606,3,2,3.3333337795527176,1054464,0.2999999866134194,6,1.7765287921960802,0,13.01359386648886,14.889592319446574,14.17284685908398,13.494959575467476,14.551693176644772,14.889592319446576,8.395860095810763
1368,8.047516025920434e-09,81.00000087476025,81.0,0.2,4.999988946285519,5.000000113921665,2,3,19.99999969700525,1082669,0.0500000002524956,1,0.0493480220054467,0,3.2726078365773144,4.426093499549404,3.3076400189745736,4.083688590934945,4.355022232507494,4.426093499549404,2.0873241375363163
1369,0.0046878777084298,57.006285038963405,57.0,0.4,3.8629128147432,5.000003063586754,2,3,2.8562465228827554,805811,0.3500366079722496,7,2.418053078266891,0,8.68391198818308,16.140248279779176,15.299062177494514,13.077300360908408,15.392462530858172,16.140248279779172,9.120504735180209
1370,0.0001133364984178,84.00045149382792,84.0,0.8,5.000336766938136,4.999925293309595,3,2,3.333320952739381,621829,0.3000003714187381,6,1.7765287921960815,0,2.196454484895937,0.6215870099454763,0.3344855539647636,0.6658334486535382,0.4487244662780626,0.6215870099454764,0.2559510728633635
1371,1.3600175167773275e-06,69.00000602255133,69.0,0.1,5.00000167426181,5.000000287103839,2,3,6.666667336616438,218024,0.149999994975377,3,0.4441321980490211,0,9.079691027135189,17.91922631986394,13.489724615130877,15.062554635710145,16.47189506529744,17.919226319863938,9.824508453602729
1372,8.956905665736194e-09,107.99998076479756,108.0,0.5,3.909761349257957,4.282416269452905,3,2,6.6666668919312135,24467,0.1499999983105159,3,0.4441321980490206,0,9.549467230150189,23.88025506787704,23.46346456967067,18.01653509223838,21.841694195381184,23.88025506787704,13.407092825618522
1373,1.4707332392131184e-05,63.000088018494274,63.0,0.2,5.000010456428345,5.000005376704909,2,3,5.0000052333907306,218991,0.1999999302215057,4,0.7895683520871505,0,8.651675428923514,15.893844263990568,15.522973945203637,13.113080283475778,14.980991756627295,15.893844263990564,9.075287916140448
1374,4.136067155486698e-06,54.00009703833943,54.0,0.3,4.719924443063062,5.000007599132735,2,3,20.000031335860157,219856,0.0499998913004736,1,0.0493477774773808,0,2.7881047976655684,3.1743054133425104,2.465970378597436,2.636286203728437,2.9725148709449365,3.174305413342511,1.506561067370516
1375,0.0003443854821405,63.00204113063354,63.0,0.5,4.4657387029510405,4.993027151365529,3,2,2.857601346081672,191449,0.3499440984924242,7,2.4172824810143623,0,1.7023488594522629,4.246714963138424,3.603216448170135,3.8848388909828846,3.433000653771355,4.246714963138424,2.3423688908905507
1376,2.037969980258831e-07,54.00000354380195,54.0,1.1,13.53516169931247,31.260486918399582,3,2,23.99999954251625,1404805,0.0416666669314141,1,0.0342694597260046,1,8.845767173048582,13.91246800165296,13.749122379760758,11.76602921662653,13.63634232201501,13.91246800165296,7.857508494201537
1377,1.7160190968012923e-06,90.0000250600477,90.0,0.6,4.8040604831808,5.000008102046415,2,3,20.00001021228081,223755,0.0499999913414642,1,0.0493480215663343,0,3.294734881744524,4.8535561814582415,4.426445796867978,3.607953109529617,4.435325139209693,4.853556181458242,2.4283047989508324
1378,5.740950749381469e-09,77.99999919608794,78.0,0.2,4.855374157492158,4.999999811203503,3,2,9.999999952627888,893894,0.1000000001579069,2,0.1973920880217866,0,5.715663473612213,7.191084312052294,6.482242513167104,5.797476889341664,6.656816061489771,7.191084312052294,3.3239560558963226
1379,9.05856148460015e-06,98.9999169357136,99.0,0.2,5.000012829228581,5.000015343900509,2,3,4.000006574515953,219636,0.2499998630310677,5,1.2337005501361693,0,1.655756130020274,1.7110929460861313,1.0607074944719477,1.3965379794801716,1.455799404437071,1.7110929460861315,0.7601897294990617
1380,7.5500208070743e-06,60.00005675275912,60.0,0.9,4.993593715309621,4.999998513973359,2,3,6.666667186247953,811176,0.1499999961031405,3,0.4441321980490209,0,2.679170138529357,1.6283560077595642,1.3180822186752124,1.923756301078989,1.1619670049656798,1.628356007759565,0.9181710342657492
1381,6.628867793025971e-06,87.00003639572077,87.0,0.7,4.998868757715897,4.99998909339475,3,2,5.000018178463975,899370,0.1999996225664748,4,0.7895667525638043,0,6.345850214415241,6.82950764664153,5.133059440543884,6.047239183861728,6.687670300349968,6.82950764664153,3.653786787659709
1382,1.3242621316030713e-06,104.9999990832965,105.0,0.1,5.000001710704115,4.99999545860032,2,3,4.000001042536865,1082071,0.2499999782804857,5,1.2337005501361695,0,4.680240650335124,4.709894978561579,3.914605300287441,4.786814127282784,3.5259225626170974,4.709894978561579,2.4886092652377387
1383,3.104523587002901e-07,105.00000980377952,105.0,0.5,4.568957280772602,3.976523018147522,3,2,2.857142880778616,192233,0.349999999034873,7,2.41805307826689,0,2.951592768200113,4.34327077912449,3.143215889517448,3.688695110893184,4.204148270571752,4.343270779124489,2.197207911624349
1384,3.718121045940532e-07,92.99992018367432,93.0,0.1,5.000002805318198,5.000000167274394,2,3,4.999999894571356,923842,0.2000000014057154,4,0.7895683520871499,0,2.807147308139127,2.9821966990966757,2.0379419367221114,2.545185455878421,2.759569894489365,2.9821966990966757,1.4190430706004271
1385,1.5209172148047532e-09,108.00000033376244,108.0,0.5,4.2000301233381006,4.999999990757416,3,2,10.00000007316974,897653,0.0999999997561009,2,0.1973920880217874,0,9.994181716350056,18.56967496661454,18.21021094453569,15.415488134056766,18.201012507537385,18.56967496661453,10.346065720661962
1386,2.727548679564383e-06,78.00003306671616,78.0,0.6,4.4305272519921575,5.0000046195518095,2,3,20.000006355424496,650363,0.0499999923607532,1,0.0493480150679213,0,5.271155382387474,8.274858980322033,7.272262399506282,7.12070472138649,8.228171704603774,8.274858980322033,4.242307904155117
1387,2.4139043351317867e-05,56.40023290701175,56.400000000000006,1.1,8.326443289986287,10.08222195196284,2,3,7.999982681439732,1628949,0.1250000902009647,3,0.3084251375340415,1,12.064423677495093,13.48059142332173,10.77985611375034,9.790162774004594,12.099938218429164,13.480591423321728,8.302800384903984
1388,8.192062378576255e-07,95.99999432600924,96.0,0.6,3.2940999606738237,2.6289714306440866,2,3,10.000002296713427,1087227,0.0999999923442897,2,0.197392088021787,0,6.229435663426838,7.170988377460476,5.259049130586645,6.327208387980307,7.102781332163273,7.170988377460476,3.795886469917249
1389,0.0006319515345607,50.401055870381214,50.400000000000006,1.3,6.433738363422429,10.970779655995786,2,3,6.0012003810191565,1806974,0.1666230340095862,4,0.5479904422393598,1,9.218487151274632,20.7030036089406,20.464223671203367,15.821950328268487,19.275421256978483,20.7030036089406,11.5481692643039
1390,6.128432544094524e-07,66.00000189195984,66.0,0.1,4.999963330147417,5.000000593318842,3,2,4.999999686661821,772033,0.2000000041778427,4,0.7895683520871505,0,3.424294250133268,6.196341433600666,4.062442951909111,5.674785151417085,5.634886853184265,6.196341433600667,3.4446929934383297
1391,2.5561663385529517e-08,90.00000094479678,90.0,0.3,4.620847780342768,4.92875341556156,3,2,4.999999907708287,616619,0.2000000012305562,4,0.7895683520871497,0,11.660273307441626,14.859034585507588,11.0693827634286,13.014230218227391,14.757611722975156,14.85903458550759,8.19030495260552
1392,7.254696183238539e-08,96.00000052885366,96.0,0.1,4.655376494750844,3.5826839190121853,3,2,2.857142847736232,187816,0.3500000003841037,7,2.41805307826689,0,11.653771061454712,14.47324497322146,14.064707112284456,12.772590179033507,14.37273159822814,14.473244973221462,8.076133094203183
1393,1.6496786637050447e-05,78.0000652290135,78.0,0.1,4.566006102461854,5.000008667618684,2,3,3.333343750784169,803038,0.299999687477126,6,1.7765287921960835,0,10.954061512743314,19.494450994555333,14.843136895019164,16.965318786316193,18.66066383013833,19.494450994555333,10.864236383251928
1394,1.0093500368524189e-05,63.00003995237636,63.0,0.2,4.935112868563153,5.000006430720694,2,3,5.00000173743749,924339,0.199999976834172,4,0.7895683520871475,0,2.3735207153393563,3.2488896532739,2.21147847917339,2.642603035883221,3.0213691967356606,3.2488896532739,1.6092842664889282
1395,9.412730698465537e-08,81.00000029816704,81.0,0.4,4.191617840638809,3.510988372406626,3,2,3.999999972997816,1054064,0.2500000005625457,5,1.2337005501361724,0,8.650891030642185,13.539861999753755,10.336739322882853,11.1319679974183,12.395264150330826,13.539861999753754,7.967522377343343
1396,2.184277793848838e-09,99.0000028230751,99.0,0.4,3.223643116102495,2.151268875260768,3,2,20.00000632664876,191037,0.0499999846568763,1,0.0493479921866583,0,9.135370702271494,15.79396637416335,14.23000359097584,13.799992007065926,15.615075351763537,15.79396637416335,8.730901091867143
1397,1.1881022889912394e-06,90.00000333291466,90.0,0.6,4.807322338578231,4.999998971351102,2,3,6.6666673081469545,55904,0.1499999951888981,3,0.4441321980490205,0,2.355143947832527,2.354702907900017,1.4592930854339432,1.87936595318485,1.952105414545112,2.354702907900016,1.1051926687348692
1398,1.9441845806376315e-06,77.99999761445764,78.0,0.6,4.455547276847448,5.00000452704795,2,3,6.666667960688499,223519,0.1499999902948375,3,0.4441321980490216,0,11.757399055808415,18.143297660523213,14.02814221232075,15.193793145652869,17.973249669981918,18.14329766052321,9.98481197532042
1399,9.590647383749413e-09,86.99999971708056,87.0,0.7,4.19106243173488,5.000000184121094,3,2,10.000000019489452,1057372,0.0999999999350352,2,0.1973920880217877,0,1.3117697802978685,2.0043990457118714,1.3802301979854763,1.6457708045526431,1.7236532346299096,2.004399045711872,0.914507604979465
1400,6.656114440012984e-06,72.00002349210249,72.0,0.6,4.335610118951098,3.5891883150017496,3,2,3.3333326316153573,192645,0.3000000210515421,6,1.7765287921960822,0,12.08690353838508,16.102263243051546,12.090612603955345,15.133465912665006,15.92884478968906,16.102263243051546,8.746480625869452
1401,3.163112907176507e-08,101.99999943726704,102.0,0.1,4.482711503118463,3.3653973345531867,3,2,3.3333333303870267,20088,0.3000000000883889,6,1.776528792196079,0,3.4902417811551536,4.253303664695131,3.0470927048826746,3.770036504431724,4.106427130259649,4.253303664695131,2.165037936681663
1402,6.647106936380212e-05,55.20106041390757,55.2,1.2,9.54315157760604,13.482370097600176,2,3,8.000136409931681,1629008,0.1249969853980008,3,0.3084080820263374,1,4.681805362147932,7.166270940065566,6.129483564813918,6.092281949540842,6.404945565708133,7.166270940065567,3.792887519208121
1403,1.2007993554924956e-09,101.9999977022627,102.0,0.5,4.380685143639433,4.459299622748478,3,2,9.999999990939942,24312,0.1000000000302,2,0.1973920880217865,0,3.412052742308638,4.487517920704224,3.3420403418083646,4.081525885661227,4.392482473761215,4.487517920704224,2.128700755057163
1404,1.570665415074584e-05,69.0000471469236,69.0,0.1,4.877367993468798,5.000004856702082,2,3,4.000008666844161,802855,0.2499998194410075,5,1.2337005501361704,0,7.667711965603326,10.072486907027049,10.7284244694296,8.625139170673197,8.693195267954426,10.072486907027049,6.373906978441717
1405,0.0002336733977567,66.00064328059645,66.0,0.8,4.493972956948324,5.000355106774644,2,3,3.3333567161751745,652258,0.2999992985180251,6,1.776528792196081,0,6.839635255559566,23.35453471377439,16.431625553055515,17.87928577404745,21.46655574508552,23.354534713774395,13.156339783448583
1406,2.6357338610402026e-08,84.00000017022356,84.0,0.1,4.652415934568546,5.0000009492280535,3,2,6.66666649827564,772368,0.1500000012629326,3,0.4441321980490201,0,11.09866454225019,15.038649299478262,14.295075546178005,13.23527420852527,14.895149699899076,15.03864929947826,8.26782046462895
1407,1.515843329105869e-09,99.00000128459962,99.0,0.3,4.806130789464665,3.947619733058803,3,2,6.666666577800334,1053313,0.1500000006664974,3,0.4441321980490205,0,5.83112645223017,6.898458045594194,5.198577961484451,6.224945579796701,6.782429243482116,6.898458045594194,3.620429242373517
1408,5.0469981525765145e-06,54.00013406117672,54.0,0.6,4.234025151943286,5.0000049725713644,2,3,20.000931912931424,223055,0.0499976360727907,1,0.0493433221053127,0,5.259679039948591,7.421864150496493,5.270249887108895,6.23633434276713,7.093795707348306,7.421864150496492,3.881054919417129
1409,6.295044643784886e-07,69.00000569630593,69.0,0.8,4.999009745995984,5.000003054652609,2,3,10.000000805931192,652331,0.0999999973135627,2,0.1973920880217868,0,12.081994741859178,15.015371120922993,11.668400978435926,15.35192163245971,13.41178254484927,15.015371120922993,8.405453033863521
1410,4.36262043518039e-07,80.99998665855955,81.0,0.2,4.785288432588105,5.000000481118672,2,3,6.666667066043424,219326,0.1499999970046746,3,0.4441321980490224,0,13.248398850526762,16.197667660578208,14.632866907729063,14.734442706680182,16.188565944134755,16.197667660578205,8.836777106556468
1411,1.227567076845501e-07,83.99988846732049,84.0,0.7,4.999992249850797,5.000001430911296,2,3,9.999999852331271,930063,0.1000000004922291,2,0.1973920880217871,0,5.093666498650062,5.271294714286891,4.141284668442352,4.033789502955408,4.51905605025743,5.271294714286891,3.1534253933328538
1412,1.8355366483819272e-08,68.99966583793172,69.0,0.1,4.813986118505351,5.000000662381238,2,3,20.00000048877857,50176,0.0499999995926845,1,0.0493480220054468,0,12.74736588732263,14.420934642355192,14.429752739205894,12.862650932744437,14.306818963559328,14.42093464235519,8.083450330386679
1413,0.0007197634423498,63.00711698213135,63.0,0.5,4.207388821897294,5.000040112798795,2,3,4.000160327135709,807006,0.2499939000139365,5,1.233659690964999,0,2.818428802774325,2.8991608836117595,2.367977021806804,2.5343842832995835,2.6676679646298647,2.899160883611759,1.3822054865441733
1414,4.549383165430354e-10,90.00000116746355,90.0,0.1,4.1602944573971,3.212050206143539,3,2,19.99999983809804,1051015,0.0500000001349182,1,0.0493480220054467,0,3.674750287517214,4.410417538525457,3.1580453345772685,3.854632672972513,4.297812811255209,4.410417538525457,2.193883664858429
1415,2.6677891767547988e-05,69.00009290036888,69.0,0.7,4.777500060427945,5.000001472087134,2,3,5.000012771839529,929820,0.1999998297090962,4,0.7895683520871487,0,11.201998437014572,17.721748573528743,16.98043703977594,13.728486685560114,16.83966337323929,17.72174857352874,9.91483840693173
1416,7.859595179368567e-06,66.00003339487162,66.0,0.5,3.485579710082108,3.708601211917216,3,2,3.999997079013152,776325,0.2500000608539221,5,1.2337005501361673,0,9.146426208542602,13.39130083468684,10.507095989311075,12.76191695389357,12.297583130669445,13.39130083468684,8.460199389405533
1417,1.0487150112600362e-05,96.00023325355724,96.0,0.4,4.782821962624759,5.000036863820587,2,3,6.666692278453163,1085086,0.1499998079120932,3,0.4441321980490209,0,11.019338115047038,17.084842247447476,16.551022032749586,14.067573382303731,16.765602527174483,17.084842247447472,9.52864932336359
1418,3.37400980807921e-08,87.00000017292871,87.0,0.1,4.9999984934620505,3.898062018467676,3,2,3.999999987288961,614485,0.2500000002648134,5,1.2337005501361709,0,2.172328339658093,2.513887838880019,1.9456853623826136,2.019822365883828,2.214410617958802,2.51388783888002,1.1528205497919353
1419,1.5751702332895214e-09,80.99999582776613,81.0,0.3,4.447420199991013,5.000000037024726,3,2,9.999999999616676,1053004,0.1000000000012777,2,0.1973920880217868,0,0.9822432492201972,1.6315568904716395,1.1231254004028768,1.2831992042711091,1.5296994306928495,1.631556890471639,0.5973935815718575
1420,0.0014545167281282,54.0056577807993,54.0,0.1,3.2345833708825573,4.999997150911499,2,3,3.3333086765004354,802562,0.3000007397086348,6,1.7765287921960855,0,8.902785301689477,15.495219483986872,16.57057926785153,11.632871335526566,14.328046033419636,15.495219483986876,8.566898847090599
1421,6.428993757588012e-07,89.9996140818825,90.0,0.3,4.916786703102085,5.000001119255549,2,3,6.666667464307318,925906,0.1499999940176954,3,0.4441321980490196,0,11.94892505863969,17.86367571088546,15.613399756333902,15.059817882277608,17.733979746009958,17.86367571088546,9.758283102080432
1422,1.0726814655891326e-08,107.99990547193326,108.0,0.1,4.693551941472516,3.048923353652774,3,2,4.000000042408362,20192,0.2499999991164924,5,1.2337005501361686,0,2.5711413257064644,2.6213098818359297,2.1518700404943565,2.3883734775100884,2.2562920776135904,2.621309881835929,1.27665433802085
1423,4.040947398923061e-08,65.99999166872684,66.0,0.3,4.999996043648952,5.000000371014564,3,2,9.999999807604691,21547,0.1000000006413177,2,0.1973920880217871,0,9.453033803049127,18.050845934494845,13.157710392510282,16.235858677626517,17.558021543473966,18.05084593449485,10.132379431728747
1424,3.4257412837872e-07,90.00000353468606,90.0,0.5,4.999994080087123,5.000000572781727,2,3,6.66666676255128,928041,0.1499999992808655,3,0.4441321980490221,0,12.876398686392983,14.348537303538317,10.68614896034676,12.681790135548589,14.132528618059396,14.348537303538317,8.133270578412297
1425,2.07465990305618e-06,80.99932905911325,81.0,0.9,4.999861446883548,5.000010694346867,2,3,6.666665549680492,1090112,0.1500000083773972,3,0.4441321980490213,0,6.207314381201944,6.86754387767888,6.663489666458255,6.111946767735244,6.799311923771447,6.8675438776788775,3.6157846338960495
1426,3.417239035225838e-07,92.99930730416388,93.0,0.4,4.995161864344774,5.000000830598062,2,3,6.666666583994502,806479,0.1500000006200412,3,0.4441321980490212,0,4.912379205729728,2.894232238578037,1.7829887024424511,3.6418978533032593,2.063761191177621,2.894232238578037,1.7759566886065248
1427,0.0007950505935919,51.60177020935954,51.6,1.3,6.20500905034464,7.524535328681566,2,3,5.999557468610655,1806983,0.1666642513196403,4,0.5482470783690933,1,10.506088323538672,15.942444670443782,13.620228835131606,13.43677155816518,14.163382586797969,15.942444670443782,9.03364034643473
1428,2.182229297700134e-08,105.00000074156348,105.0,0.1,4.005726371710213,2.765798114407599,3,2,3.333333361042455,893366,0.2999999991687265,6,1.7765287921960868,0,4.559898951838605,7.694220433230544,7.1101011546182855,6.01225222830653,7.304088733651908,7.694220433230543,4.092040070180181
1429,3.707823823764124e-07,89.99948863257721,90.0,0.1,4.999897210903401,5.000001280946986,2,3,5.000000625548991,803225,0.1999999916593476,4,0.789568352087151,0,9.254663611702467,15.472823051728408,14.758472726783014,12.17128131766275,14.621913596463916,15.472823051728408,8.816840698644349
1430,4.82041788142549e-06,60.00008286226444,60.0,1.1,10.995534010314048,25.62594946010522,3,2,24.00034925112191,2401199,0.0416660205925712,1,0.034268364297227,1,3.9679839352589537,4.102483164152044,3.668983843033187,3.7527214181110327,3.739442851883274,4.102483164152044,2.095912315500882
1431,5.137518362505094e-07,96.00000511019188,96.0,0.5,4.999995886409551,4.999996441426693,3,2,3.333332935209231,24246,0.3000000119437239,6,1.776528792196082,0,3.6303022166058456,4.65663567549313,4.065781335779888,3.9478931649038578,4.546411416993103,4.656635675493132,2.3251446184818247
1432,1.1690591731290534e-09,87.00000133181915,87.0,0.1,4.4946103377612925,3.773090500064837,3,2,10.0000000127951,187622,0.0999999999573496,2,0.1973920880217872,0,10.205781929941791,14.542573340468143,13.336786054109574,13.183090582956613,14.527327556165815,14.54257334046815,7.900833645060598
1433,6.024564639643757e-09,86.9999996410281,87.0,0.2,4.998502027621562,4.999978876721167,3,2,6.666666767561777,615540,0.1499999992432865,3,0.44413219804902,0,0.595464498583804,1.3925941348391948,0.902637993945332,1.132028199151441,1.23899923236943,1.3925941348391948,0.5417540793099646
1434,0.0004167499460048,60.01081507457641,60.0,1.3,5.219029255327614,8.142525116297563,2,3,11.998401131896111,1878204,0.083335545240977,2,0.1370704889507027,1,10.187975117999711,17.371003020220908,16.7400661955791,14.235578267314487,16.971462332922574,17.371003020220904,9.717706669329695
1435,7.28759376945928e-07,74.99999893682153,75.0,0.2,4.999975876067414,5.000002094531744,2,3,6.666667056279202,219200,0.1499999970779061,3,0.4441321980490216,0,2.814968104326059,2.7288259991151738,1.7486656741921027,2.255267972876365,2.0500259261409117,2.7288259991151733,1.287031856275581
1436,4.699234080468131e-07,102.00001130094456,102.0,0.6,4.999958589768324,5.00000218676872,2,3,6.666667558953814,1087347,0.1499999933078469,3,0.4441321980490206,0,3.722005731290559,3.028700382108368,1.7952331655886469,2.932855267802377,2.158298159687745,3.028700382108368,1.8375352339214197
1437,1.5966536188179514e-10,105.00000006400543,105.0,0.3,3.606863166638007,2.6122158399646014,3,2,20.00000007092013,22260,0.0499999999408998,1,0.0493480220054467,0,9.56312394718011,16.04051669668969,14.624408582702978,12.189546700059958,15.122949313381822,16.040516696689693,9.109680889528148
1438,1.6165500667912351e-06,69.00001221687639,69.0,0.6,4.975095474263705,5.000004689054687,2,3,20.0000072690221,55496,0.0499999834364211,1,0.0493479908982471,0,4.417666532100392,1.9322121462421944,1.204399589658186,2.779478710037248,1.371076920249384,1.9322121462421948,1.1819681761811305
